img,description
01250_00.jpg,The dress is a black long-sleeved top with lace detailing at the neckline and tan pants.
01251_00.jpg,The dress is a black polo shirt with a gold embroidered horse logo on the chest and black drawstring pants.
01252_00.jpg,"The dress is a red blouse with a smocked neckline and long sleeves, paired with black leather pants."
01254_00.jpg,The dress is a navy blue long-sleeved top with an embroidered logo on the chest and high-waisted jeans with distressed details.
01255_00.jpg,"The dress is a black and white patterned top with a V-neckline and cap sleeves, paired with white pants."
01257_00.jpg,"""The dress is a blue long-sleeved top with lace cuffs and a plaid patterned skirt."""
01258_00.jpg,The dress is a vibrant orange knit top paired with white shorts featuring a belt and pockets.
01259_00.jpg,"The dress is a black, long-sleeved top with a V-neckline and fitted waist, paired with high-waisted, plaid-patterned trousers."
01262_00.jpg,The dress is a green Nike Air long-sleeved crop top with mesh panels and black pants.
01263_00.jpg,"The dress is a maroon-colored, short-sleeved top with a boat neckline and a pocket on the left side."
01264_00.jpg,The dress is a red and black striped long-sleeved top paired with a navy blue skirt.
01266_00.jpg,"The dress is a floral print spaghetti top with orange, pink, and black flowers on a white background, paired with black high-waisted trousers."
01269_00.jpg,The dress is a white long-sleeved top with a small black logo on the chest and light blue jeans.
01270_00.jpg,The dress is a navy blue floral print top with sheer sleeves and a V-neckline.
01271_00.jpg,"The dress is a black, short-sleeved top with a boat neckline and a fitted silhouette."
01272_00.jpg,"The dress is a black, sparkly, sleeveless top with thin straps and a flared bottom."
01273_00.jpg,"""A black spaghetti strap top with lace trim and gold chain necklaces."""
01274_00.jpg,The dress is a white square-neck sleeveless top paired with red high-waisted trousers.
01276_00.jpg,The dress is a navy blue long-sleeved turtleneck top paired with high-waisted blue jeans.
01277_00.jpg,The dress is a blue and white patterned long-sleeved top paired with a light blue mini skirt.
01278_00.jpg,"The dress is a sleeveless, olive-green top with ruffled shoulders and a distressed hemline, paired with black jeans."
01279_00.jpg,The dress is a white long-sleeved top paired with black floral-patterned pants.
01280_00.jpg,The dress is a mustard yellow short-sleeved top paired with distressed blue jeans.
01281_00.jpg,"The dress is a black short-sleeved T-shirt with a small white logo on the left chest area, paired with black leggings."
01282_00.jpg,"""A maroon blouse with intricate lace detailing and black pants."""
01283_00.jpg,"The dress is a bright pink, short-sleeved T-shirt."
01284_00.jpg,"The dress is a black sleeveless top with sheer mesh detailing on the shoulders and neckline, paired with light blue jeans."
01285_00.jpg,The dress is a white long-sleeved top with a small yellow logo on the left chest and red sweatpants with a small yellow logo on the right leg.
01286_00.jpg,"The dress is a white T-shirt with a black and gold heart design and the word ""LIUJO"" on it, paired with snake print pants."
01288_00.jpg,"""The dress features a vibrant floral pattern with black and red stripes on the sleeves, paired with a black skirt and a white pleated skirt."""
01289_00.jpg,"The dress is a white T-shirt with sheer panels on the sleeves and chest, paired with olive-green pants."
01290_00.jpg,The dress is a green long-sleeved top with a tie detail at the neckline and a navy blue skirt with white stitching and pockets.
01291_00.jpg,The dress is a gray t-shirt with white text and blue jeans.
01292_00.jpg,The dress is a black and white striped long-sleeved top with a high collar and black pants.
01294_00.jpg,The dress is a blue and yellow striped Puma T-shirt paired with yellow sweatpants.
01295_00.jpg,The dress is a black spaghetti strap top with lace detailing and blue jeans.
01297_00.jpg,"The dress is a light blue, short-sleeved t-shirt with a boat neckline and navy blue pants."
01298_00.jpg,"""Silver metallic pleated short-sleeved blouse."""
01299_00.jpg,"The dress is a red floral print blouse with a square neckline and long sleeves, paired with blue jeans."
01300_00.jpg,The dress is a white and red striped T-shirt paired with white pants.
01301_00.jpg,The dress is a black long-sleeved turtleneck top.
01303_00.jpg,"""A black sleeveless top with lace detailing at the neckline."""
01304_00.jpg,The dress is a black top with long sleeves and a mustard yellow skirt with lace trim on the side.
01305_00.jpg,The dress is a brown square-neck long-sleeved top paired with a red floral skirt.
01306_00.jpg,"The dress is a black hal top with a hal tie neckline and fitted sleeves, paired with high-waisted black jeans."
01307_00.jpg,"""A stylish black top paired with a pink skirt featuring a bow at the waist."""
01308_00.jpg,"The dress is a purple long-sleeved crop top with ""FILA"" written on the front and sleeves, paired with black shorts."
01309_00.jpg,The dress is a black sleeveless top and light blue jeans.
01310_00.jpg,"The dress is a long-sleeved, lace-trimmed top with a floral pattern, paired with brown trousers and a black belt."
01311_00.jpg,"""A mint green spaghetti strap top with lace trim and light blue jeans."""
01312_00.jpg,"The dress is a sleeveless, rust-colored hal top with a knot at the front and floral shorts underneath."
01313_00.jpg,"""Peach-colored spaghetti strap top with lace trim and button details."""
01314_00.jpg,"The dress is a sleeveless, off-white top with an asymmetrical hemline and blue jeans."
01315_00.jpg,The dress is a red polo shirt paired with light blue jeans.
01316_00.jpg,"""A gray long-sleeved turtleneck top with a half-zip closure and black pants."""
01317_00.jpg,"The dress is a white cropped T-shirt featuring a graphic print of a woman wearing a pink hat, paired with loose black pants."
01318_00.jpg,The dress is a black spaghetti strap top with a V-neckline and a black belt cinched around the waist.
01319_00.jpg,The dress is a red T-shirt with a small logo on the left chest pocket and a small tag on the right sleeve.
01321_00.jpg,"The dress is a light gray, short-sleeved T-shirt with a round neckline and black leggings underneath."
01322_00.jpg,"The dress is a tan-colored, sleeveless blouse paired with a plaid skirt featuring button details on the side."
01323_00.jpg,The dress is a red floral-patterned T-shirt paired with high-waisted blue jeans.
01324_00.jpg,"The dress is a white and black striped blazer worn over a white top, paired with black culottes and black sandals."
01325_00.jpg,The dress is a black spaghetti strap top paired with teal high-waisted pants.
01326_00.jpg,The dress is a white scoop-neck t-shirt paired with dark blue jeans.
01327_00.jpg,"The dress is a sleeveless, white knit top with a lace-up front and peach-colored pants with a button at the waistline."
01328_00.jpg,"""Lilac ribbed short-sleeved top with button closure and high-waisted blue jeans."""
01329_00.jpg,The dress is an olive green long-sleeved top paired with a black denim skirt featuring distressed edges and button details.
01330_00.jpg,"""The dress is a long, floral-patterned dress with a black base and red accents."""
01331_00.jpg,"""Silver sequined mini dress with ruffled skirt and thin straps."""
01332_00.jpg,"The dress is a white T-shirt with a small yellow flower embroidered on the left side, paired with a floral-patterned skirt featuring blue and beige leaves against a light background."
01333_00.jpg,"The dress is a grey, short-sleeved, mock-neck top with a fitted cut and a high neckline."
01335_00.jpg,"The dress is a yellow, long-sleeved blouse with a floral pattern and a V-neckline."
01336_00.jpg,"The dress is a long-sleeved, red and navy blue striped sweater with a front pocket."
01338_00.jpg,The dress is a black and white striped sleeveless top paired with distressed blue jeans.
01339_00.jpg,"The dress is a black, short-sleeved, loose-fitting T-shirt."
01340_00.jpg,The dress is a grey Hollister T-shirt paired with black sweatpants featuring a white logo on the left leg.
01342_00.jpg,"The dress is a black sleeveless top with an asymmetrical hemline, worn over light blue jeans."
01343_00.jpg,The dress is a white Reebok T-shirt with a logo and blue jeans.
01344_00.jpg,"The dress is a light yellow T-shirt with a small white logo on the left chest area, paired with white jeans."
01345_00.jpg,"The dress is a sleeveless, sparkly gray top with a mock neck and black pants."
01346_00.jpg,The dress is an orange short-sleeved top paired with beige sweatpants.
01347_00.jpg,The dress is a teal top with a black pleated skirt.
01348_00.jpg,"The dress is a white T-shirt with black text that reads ""NOTHING RUNS A FRIDAY LIKE REALIZING IT'S ONLY WEDNESDAY."" and paired with high-waisted blue jeans."
01349_00.jpg,The dress is a white ribbed t-shirt with orange trim and a blue denim skirt featuring silver buttons down the front.
01351_00.jpg,The dress is a black ribbed tank top with lace trim on the straps and bottom hem.
01353_00.jpg,The dress is a light blue bodysuit with lace detailing and white high-waisted jeans.
01354_00.jpg,The dress is a navy blue long-sleeved top with a V-neckline and a leaf pattern in green and blue.
01355_00.jpg,The dress is a white Tommy Hilfiger V-neck T-shirt paired with light blue jeans.
01356_00.jpg,The dress is a long-sleeved olive green top paired with white jeans.
01358_00.jpg,"The dress is a white t-shirt with the word ""OBEY"" printed in colorful letters across the chest."
01361_00.jpg,"The dress is a white, short-sleeved, ribbed crop top with puff sleeves and a V-neckline."
01362_00.jpg,"The dress is a black sleeveless top with a hal pattern and an asymmetrical hemline, paired with black pants."
01363_00.jpg,"The dress is a black and white pol dot print top with a V-neckline and cap sleeves, paired with white pants."
01364_00.jpg,The dress is a light gray Champion brand T-shirt paired with blue jeans featuring white stripes on the sides.
01366_00.jpg,The dress is a green Pepe Jeans t-shirt with a script logo on the front and dark blue jeans with gold stitching at the waistband.
01367_00.jpg,The dress is a black floral print top with sheer sleeves and a side slit.
01368_00.jpg,"The dress is a navy blue, short-sleeved top with lace details on the sleeves and a round neckline."
01369_00.jpg,The dress is an orange long-sleeved top with a square neckline and black leather pants with a belt.
01370_00.jpg,The dress is a black ribbed long-sleeved top paired with a grey skirt featuring button details and a bow at the waist.
01371_00.jpg,"The dress is a white, short-sleeved top with a mock neck and a fitted silhouette."
01372_00.jpg,"The dress is a black, strapless top with a bow detail on one shoulder and a patterned bottom."
01373_00.jpg,Black t-shirt with white FILA logo on the sleeves and white denim shorts.
01374_00.jpg,"The dress is a black, short-sleeved blouse with lace detailing on the shoulders and sleeves, paired with dark jeans."
01375_00.jpg,"The dress is a white blouse with gold buttons and long sleeves, worn over black pants."
01377_00.jpg,"""A woman is wearing a light pink blouse with long sleeves and black pants."""
01378_00.jpg,The dress is a navy blue long-sleeved top with a V-neckline and a black skirt.
01380_00.jpg,"The dress is a black, short-sleeved, waffle-knit top with a round neckline and a loose fit."
01381_00.jpg,"A white T-shirt featuring a colorful flower design and the text ""MAX&Co."" is worn by a person with dark skin, curly black hair, and wearing dark purple pants."
01383_00.jpg,The dress is a black FILA logo T-shirt paired with white jeans.
01384_00.jpg,"""A sleeveless black dress with a high neckline and a fitted silhouette."""
01385_00.jpg,"The dress is a black ribbed turtleneck sweater paired with a plaid skirt featuring yellow, black, and white colors."
01387_00.jpg,"The dress is a sleeveless, pastel pink blouse with lace trim and a black pencil skirt."
01388_00.jpg,The dress is a black long-sleeved top with a boat neckline and fitted fit.
01389_00.jpg,The dress is a black t-shirt with a small white logo on the left side of the chest.
01391_00.jpg,"""The dress is a sleeveless, knitted top with vertical stripes in white and black colors."""
01392_00.jpg,"""A woman wearing a sleeveless, light blue pol dot blouse and white pants."""
01393_00.jpg,The dress is a pink long-sleeved top with a black skirt underneath.
01394_00.jpg,"The dress is a white T-shirt with an embroidered skyline design and the words ""New York City"" below it, paired with red jeans."
01395_00.jpg,"The dress is a black short-sleeved top with lace details on the shoulders and a V-neckline, paired with gray jeans."
01396_00.jpg,"The dress is a teal-colored t-shirt with short sleeves and a round neckline, paired with light blue jeans."
01397_00.jpg,The dress is a black long-sleeved Under Armour top and leggings set.
01398_00.jpg,The dress is a white long-sleeved top with a V-neckline and black jeans.
01400_00.jpg,The dress is a gray turtleneck top and plaid pants with a belt.
01401_00.jpg,"The dress is a white, sleeveless top with a round neckline and a small decorative button on each shoulder."
01402_00.jpg,The dress is a Superdry leopard print T-shirt with a black logo and light blue denim shorts.
01404_00.jpg,"The dress is a long-sleeved, black-and-white striped top with a red logo on the chest and a denim skirt with button details."
01405_00.jpg,"The dress is a yellow crop top with white sleeves and a small Puma logo on the chest, paired with dark blue pinstripe pants."
01406_00.jpg,"The dress is a black bodysuit with lace detailing on the back and sleeves, paired with high-waisted black jeans."
01407_00.jpg,"The dress is a floral print blouse with a tie neckline and long sleeves, paired with high-waisted jeans featuring button details on the front."
01408_00.jpg,"The dress is a loose-fitting, short-sleeved, grey T-shirt."
01411_00.jpg,"The dress is a pastel pink blouse with ruffled hemline and short sleeves, paired with a black leather skirt."
01413_00.jpg,The dress is a black Versace Jeans top with gold embellishments and leopard print pants.
01414_00.jpg,The dress is a black t-shirt paired with a yellow mini skirt.
01415_00.jpg,The dress is a black ribbed tank top with gold buttons and light blue jeans.
01418_00.jpg,"The dress is a sleeveless, blue, ruffled top with matching shorts."
01419_00.jpg,"The dress is a light pink, short-sleeved top with lace details on the sleeves and a round neckline, paired with light blue jeans."
01420_00.jpg,The dress is a black sleeveless top with a fitted silhouette and beige high-waist skirt with button details.
01421_00.jpg,"The dress is a long-sleeved, pink and black zebra print shirt with a V-neckline."
01422_00.jpg,The dress is a beige Reebok sports bra paired with navy blue Reebok shorts.
01423_00.jpg,"The dress is a black, short-sleeved top with a subtle glittery pattern and a round neckline."
01424_00.jpg,"The dress is a black T-shirt with red and green abstract patterns, paired with white jeans."
01425_00.jpg,The dress is an orange polo top with a zipper detail and light blue jeans with white stripes on the sides.
01426_00.jpg,The dress is a black off-shoulder blouse with small white heart patterns and blue jeans.
01427_00.jpg,The dress is a black lace top with long sleeves and light blue jeans.
01431_00.jpg,The dress is a black sleeveless top with a hal cutout and silver sequined pants.
01432_00.jpg,"The dress is a white, short-sleeved top paired with blue, tailored trousers."
01434_00.jpg,"The dress is a floral print blouse with ruffled details and bell sleeves, worn over dark blue jeans."
01435_00.jpg,"The dress is a black polo shirt with a white horse and rider logo on the chest, paired with black pants."
01436_00.jpg,"The dress is a light blue, short-sleeved top with a mock neck and a gold chain necklace."
01437_00.jpg,The dress is a navy blue knitted top with a textured pattern and tan shorts with drawstrings at the waist.
01438_00.jpg,"The dress is a white Champion T-shirt with red and blue trim on the collar and sleeves, paired with navy leggings."
01443_00.jpg,"The dress is a black T-shirt with ""Supermom"" written in red and blue letters."
01444_00.jpg,"The dress is a navy blue floral print blouse with ruffled sleeves and a keyhole neckline, paired with a cream-colored skirt and a brown belt."
01445_00.jpg,"The dress is a gray t-shirt with the word ""MALIBU"" written on it in colorful letters."
01448_00.jpg,"""Lavender long-sleeved top with floral embroidery and denim jeans."""
01450_00.jpg,The dress is a cream-colored spaghetti strap top with lace trim and a brown leather skirt with button details.
01451_00.jpg,The dress is a white and gold striped short-sleeved top paired with blue jeans.
01452_00.jpg,"The dress is a black blouse with gold floral patterns, featuring ruffled sleeves and a keyhole neckline, paired with green leather pants."
01453_00.jpg,"The dress is a teal green short sleeve blouse with a V-neckline and a fitted silhouette, paired with light wash jeans."
01454_00.jpg,"The dress is a black, sparkly, long-sleeved top with a boat neckline and three-quarter sleeves."
01455_00.jpg,"The dress is a long-sleeved, heather gray top worn over blue jeans."
01456_00.jpg,"The dress is a coral pink short-sleeved blouse with a floral pattern featuring small black and white flowers, along with pink and purple butterfly illustrations."
01457_00.jpg,"The dress is a green V-neck T-shirt paired with beige and white striped pants, accessorized with a white bow at the waist."
01458_00.jpg,The dress is a green t-shirt paired with blue jeans and a black belt adorned with silver studs.
01459_00.jpg,The dress is a green long-sleeved top with a Converse logo on the collar and cream-colored high-waist pants.
01460_00.jpg,The dress is a white short-sleeved top with a subtle pattern and white pants.
01461_00.jpg,"""A black ribbed long-sleeved top with lace details at the neck and cuffs, paired with a red skirt."""
01462_00.jpg,"The dress is a black, long-sleeved, hooded top with pink buttons and blue jeans."
01464_00.jpg,"""The dress is a long-sleeved, olive-green top with a front zipper and a round neckline."""
01465_00.jpg,"The dress is a navy blue sleeveless top with lace detailing on the neckline and shoulders, paired with maroon faux leather pants."
01466_00.jpg,"The dress is a white, three-quarter sleeve top paired with pink striped pants."
01467_00.jpg,The dress is a white sleeveless top paired with high-waisted white pants.
01468_00.jpg,The dress is a black top paired with maroon pants featuring a tie waist.
01469_00.jpg,"The dress is a gray, short-sleeved top with a blue elephant logo on the chest and a red leather skirt."
01471_00.jpg,"The dress is a green, short-sleeved top with a knot detail at the front and gray pants."
01472_00.jpg,"The dress is a black T-shirt with white text that reads ""WAITING FOR FRIDAY"" and paired with white pinstripe pants."
01473_00.jpg,"The dress is a white short-sleeved top with a floral pattern on the front, paired with a light blue skirt featuring a similar floral print and a tie at the waist."
01475_00.jpg,"The dress is a black, short-sleeved top with a V-neckline and a sparkly texture."
01476_00.jpg,The dress is a maroon floral print hal tank top.
01477_00.jpg,The dress is a black long-sleeved top with a scoop neckline and white pants.
01478_00.jpg,The dress is a black long-sleeved top paired with black denim shorts and a black belt.
01479_00.jpg,"The dress is a short-sleeved, light pink, ribbed knit top with a round neckline and black leggings underneath."
01480_00.jpg,The dress is a white t-shirt with a colorful graphic and blue striped shorts with a tie waistband.
01481_00.jpg,The dress is a pink Guess T-shirt with a glittery logo on the front and white pants underneath.
01484_00.jpg,"The dress is a white, short-sleeved t-shirt with a scoop neckline and a Superdry logo on the left side of the chest."
01485_00.jpg,The dress is a yellow floral print top with a grey inner layer and white paper-bag pants.
01487_00.jpg,"The dress is a loose-fitting, dark blue T-shirt with short sleeves and a crew neckline."
01489_00.jpg,"The dress is a long-sleeved, patterned blouse in red and blue colors, paired with a teal skirt."
01490_00.jpg,The dress is an orange and white patterned top paired with light blue jeans.
01491_00.jpg,"The dress is a long-sleeved, pink Henley top with a buttoned front and a V-neckline."
01492_00.jpg,"The dress is a sleeveless white blouse with a pleated texture, paired with a navy blue skirt."
01494_00.jpg,The dress is a neon yellow crop top paired with white high-waisted jeans.
01495_00.jpg,The dress is a black ribbed long-sleeved top with a mock neck and fitted fit.
01496_00.jpg,The dress is a navy blue Levi's V-neck T-shirt with a small red logo on the left side of the chest and light blue jeans.
01497_00.jpg,"The dress is a green floral print blouse with ruffled sleeves and a square neckline, paired with blue jeans."
01498_00.jpg,The dress is a tan ribbed long-sleeved top with three buttons on the chest and white pants.
01499_00.jpg,The dress is a black V-neck t-shirt with a layered hemline and light blue jeans.
01501_00.jpg,"The dress is a pastel pink blouse with a mock neck and long sleeves, paired with matching pink corduroy pants."
01502_00.jpg,"A yellow long-sleeved T-shirt with ""FILA"" printed on it, paired with white pants."
01505_00.jpg,"The dress is a white blouse with black polka dots and ruffled sleeves, paired with blue jeans."
01506_00.jpg,The dress is a white floral print sleeveless top with ruffled tiers and navy shorts.
01507_00.jpg,"The dress is a long-sleeved, maroon-colored top with glittery accents and a V-neckline, paired with black leather pants."
01508_00.jpg,The dress is a white long-sleeved top with silver buttons and yellow high-waisted pants.
01510_00.jpg,The dress is a black off-shoulder crop top paired with black pinstripe pants.
01511_00.jpg,"The dress is a navy blue long-sleeved top with pleated cuffs and a V-neckline, paired with light blue jeans."
01512_00.jpg,"The dress is a long-sleeved, black V-neck top with a buttoned waistband and olive green pants."
01513_00.jpg,The dress is a black G-Star Raw tank top with rainbow trim and blue jeans.
01515_00.jpg,The dress is a bright pink T-shirt with a small logo on the left chest and white sweatpants with black stripes and silver zippers on the sides.
01516_00.jpg,"The dress is a black, long-sleeved top with a V-neckline and white pants."
01519_00.jpg,The dress is a white sleeveless crop top with a mock neck and green text on the left side.
01520_00.jpg,"The dress is a sleeveless top with a floral pattern featuring pink flowers, green leaves, and black outlines on a white background, paired with white pants."
01521_00.jpg,The dress is a black sleeveless top with a round neckline and a layered hemline.
01522_00.jpg,"The dress is a sleeveless, turquoise blue top with a round neckline and a side slit."
01523_00.jpg,"The dress is a sleeveless, dark green blouse with a V-neckline and a button at the front."
01524_00.jpg,"The dress is a long-sleeved, red blouse with a front tie and tucked-in jeans."
01525_00.jpg,The dress is a neon green long-sleeved top with black polka dots and light blue jeans.
01526_00.jpg,"The dress is a long-sleeved, snake-print top with a black satin skirt."
01529_00.jpg,"The dress is a black, short-sleeved t-shirt with a crew neckline and blue jeans."
01530_00.jpg,"The dress is a white T-shirt with a large green and black letter ""N"" on the front, paired with dark blue jeans."
01531_00.jpg,"The dress is a black, sleeveless top with a plunging neckline and thin straps, paired with white high-waisted pants."
01532_00.jpg,The dress is a white sleeveless top with a fitted cut and high-waisted blue jeans.
01533_00.jpg,The dress is a navy blue t-shirt with a small white logo on the left side of the chest and blue jeans.
01534_00.jpg,The dress is a black bodysuit with lace-up details and high-waisted black pants.
01535_00.jpg,"The dress is a navy blue, short-sleeved top with a round neckline and yellow pants."
01536_00.jpg,"The dress is a teal long-sleeved blouse with sheer sleeves and a silver embellished neckline, paired with high-waisted blue jeans."
01537_00.jpg,The dress is a navy blue short-sleeved top with a round neckline and a pair of buttons on the waistline.
01538_00.jpg,"""The dress is a maroon-colored sleeveless top with a layered skirt and an embellished neckline, paired with matching maroon pants."""
01539_00.jpg,The dress is a black sleeveless jumpsuit with silver pinstripes and a high neckline.
01540_00.jpg,The dress is a navy blue sleeveless top paired with light blue jeans and a black belt.
01541_00.jpg,The dress is an orange t-shirt paired with black pants.
01545_00.jpg,"The dress is a long-sleeved, blue, textured top with a fitted silhouette and a round neckline."
01546_00.jpg,The dress is a white off-shoulder top paired with a denim mini skirt featuring button details.
01547_00.jpg,The dress is a green Reebok long-sleeved top with black drawstring pants.
01548_00.jpg,"The dress is a sleeveless, white blouse with a mock neck and black pants underneath."
01549_00.jpg,The dress is a sleeveless red top with a high neckline and a pair of olive green pants secured with a gold belt.
